bg_level,n_streams,placement_name,placement_spec,mean_sap,worst_sap,sap_var,mean_map,worst_map,mean_latency,frame_skip_total,n_active_streams,wall_sec,s0_dev,s0_sid,s0_sap,s0_sap_s,s0_sap_m,s0_sap_l,s0_map,s0_lat,s0_skip,s1_dev,s1_sid,s1_sap,s1_sap_s,s1_sap_m,s1_sap_l,s1_map,s1_lat,s1_skip,s2_dev,s2_sid,s2_sap,s2_sap_s,s2_sap_m,s2_sap_l,s2_map,s2_lat,s2_skip,s3_dev,s3_sid,s3_sap,s3_sap_s,s3_sap_m,s3_sap_l,s3_map,s3_lat,s3_skip,s4_dev,s4_sid,s4_sap,s4_sap_s,s4_sap_m,s4_sap_l,s4_map,s4_lat,s4_skip,s5_dev,s5_sid,s5_sap,s5_sap_s,s5_sap_m,s5_sap_l,s5_map,s5_lat,s5_skip,s6_dev,s6_sid,s6_sap,s6_sap_s,s6_sap_m,s6_sap_l,s6_map,s6_lat,s6_skip,s7_dev,s7_sid,s7_sap,s7_sap_s,s7_sap_m,s7_sap_l,s7_map,s7_lat,s7_skip
L2,6,Oracle,"[""GPU"", ""NPU"", ""NPU"", ""NPU"", ""NPU"", ""GPU""]",0.1402,0.0531,0.008242,0.1982,0.0764,46.36,454.5,0,29.6,GPU,2,0.0771,0.0101,0.0758,0.3577,0.0764,68.17,97.0,NPU,22,0.1743,0.0009,0.1699,0.5456,0.1525,44.57,84.2,NPU,13,0.1457,0.0031,0.0632,0.3302,0.1961,37.32,60.4,NPU,3,0.0716,0.0002,0.1398,0.1675,0.222,43.09,76.4,NPU,21,0.0531,0.0004,0.0065,0.156,0.1841,40.66,73.2,GPU,14,0.3191,0.0563,0.1989,0.4999,0.3578,44.36,63.3,,,,,,,,,,,,,,,,,,
L2,6,Oracle,"[""GPU"", ""GPU"", ""NPU"", ""NPU"", ""NPU"", ""NPU""]",0.1427,0.0512,0.009312,0.1962,0.0773,48.42,472.7,0,29.8,GPU,2,0.0769,0.0099,0.075,0.3549,0.0773,66.27,98.0,GPU,22,0.1787,0.0013,0.1868,0.5416,0.1125,65.91,95.8,NPU,13,0.1412,0.0037,0.0608,0.3229,0.1871,36.92,59.4,NPU,3,0.073,0.0002,0.147,0.1571,0.2274,42.5,78.5,NPU,21,0.0512,0.0006,0.0051,0.1518,0.1816,41.47,76.9,NPU,14,0.3351,0.0118,0.1866,0.5368,0.3915,37.48,64.1,,,,,,,,,,,,,,,,,,
L2,6,Oracle,"[""NPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""NPU""]",0.142,0.0487,0.009571,0.1882,0.1066,48.28,452.8,0,29.1,NPU,2,0.0824,0.0085,0.0829,0.399,0.1082,41.43,73.4,GPU,22,0.1745,0.0008,0.1849,0.5267,0.1066,67.51,95.0,NPU,13,0.1371,0.0037,0.0627,0.3155,0.1875,36.5,58.2,GPU,3,0.07,0.0015,0.1389,0.0972,0.1695,65.02,94.3,NPU,21,0.0487,0.0004,0.0049,0.1471,0.1622,42.95,78.7,NPU,14,0.3393,0.0125,0.1916,0.5579,0.3952,36.29,53.3,,,,,,,,,,,,,,,,,,
L2,6,Oracle,"[""NPU"", ""GPU"", ""NPU"", ""NPU"", ""NPU"", ""GPU""]",0.1406,0.0538,0.007817,0.1921,0.1051,43.42,396.4,1,29.1,NPU,2,0.0828,0.0087,0.0838,0.4002,0.1099,39.6,70.4,GPU,22,0.1744,0.0009,0.1859,0.5253,0.1051,68.23,96.4,NPU,13,0.145,0.0038,0.0731,0.3526,0.1858,30.39,30.5,NPU,3,0.0728,0.0002,0.1384,0.1815,0.2235,39.69,69.1,NPU,21,0.0538,0.0004,0.0056,0.1601,0.185,37.9,67.4,GPU,14,0.3146,0.0549,0.1991,0.5094,0.3431,44.69,62.6,,,,,,,,,,,,,,,,,,
L2,6,Oracle,"[""NPU"", ""NPU"", ""GPU"", ""NPU"", ""NPU"", ""GPU""]",0.1338,0.0539,0.007805,0.19,0.1051,44.82,464.5,0,29.9,NPU,2,0.081,0.0083,0.0794,0.391,0.1051,42.87,77.4,NPU,22,0.1729,0.001,0.1703,0.5445,0.1501,43.27,80.3,GPU,13,0.1122,0.0071,0.0622,0.2852,0.1396,48.45,76.3,NPU,3,0.071,0.0002,0.14,0.1568,0.2209,44.22,81.3,NPU,21,0.0539,0.0003,0.0072,0.1558,0.1913,42.19,75.2,GPU,14,0.3119,0.0553,0.194,0.4914,0.333,47.96,74.0,,,,,,,,,,,,,,,,,,
L2,6,Oracle,"[""NPU"", ""GPU"", ""NPU"", ""NPU"", ""GPU"", ""NPU""]",0.1415,0.0546,0.009311,0.191,0.101,49.79,476.7,0,29.6,NPU,2,0.0804,0.0081,0.0814,0.3922,0.1012,44.3,84.1,GPU,22,0.1713,0.001,0.1886,0.5175,0.101,69.83,97.0,NPU,13,0.1326,0.0037,0.0582,0.3135,0.1843,37.37,64.5,NPU,3,0.0716,0.0002,0.1445,0.1715,0.2233,42.77,75.6,GPU,21,0.0546,0.0062,0.009,0.1503,0.1432,67.15,95.0,NPU,14,0.3383,0.0134,0.1876,0.5461,0.3931,37.35,60.5,,,,,,,,,,,,,,,,,,
L2,6,Oracle,"[""NPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU""]",0.1391,0.0537,0.009209,0.1921,0.1051,46.38,451.0,0,29.3,NPU,2,0.0818,0.0086,0.0801,0.3884,0.1051,42.62,77.2,NPU,22,0.1716,0.0009,0.1701,0.5391,0.1467,43.95,79.4,GPU,13,0.1227,0.0077,0.0722,0.3091,0.1552,43.26,60.4,NPU,3,0.0697,0.0002,0.1367,0.1501,0.2245,43.4,79.7,GPU,21,0.0537,0.0063,0.0081,0.1485,0.1358,68.25,97.4,NPU,14,0.3354,0.0136,0.188,0.5387,0.3856,36.83,56.8,,,,,,,,,,,,,,,,,,
L2,6,Oracle,"[""GPU"", ""NPU"", ""GPU"", ""NPU"", ""NPU"", ""NPU""]",0.1416,0.0524,0.009898,0.1988,0.078,45.46,456.9,0,29.4,GPU,2,0.0775,0.0099,0.0756,0.3583,0.078,64.67,95.7,NPU,22,0.1738,0.0008,0.1706,0.5461,0.1547,43.5,81.6,GPU,13,0.1312,0.0075,0.0681,0.3179,0.1614,44.4,66.0,NPU,3,0.0704,0.0003,0.1351,0.1572,0.2216,42.75,80.1,NPU,21,0.0524,0.0004,0.0059,0.1539,0.1829,41.03,77.9,NPU,14,0.3443,0.0114,0.1883,0.5642,0.394,36.42,55.7,,,,,,,,,,,,,,,,,,
L2,6,Oracle,"[""NPU"", ""NPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU""]",0.1401,0.0566,0.007966,0.1969,0.1016,45.84,454.0,0,29.4,NPU,2,0.0808,0.0088,0.0796,0.3928,0.1016,44.53,85.2,NPU,22,0.1748,0.0009,0.1704,0.5461,0.1587,42.77,81.6,NPU,13,0.141,0.0036,0.0608,0.3142,0.1882,36.63,57.3,NPU,3,0.0705,0.0006,0.1509,0.1877,0.2204,42.66,77.9,GPU,21,0.0566,0.007,0.0086,0.1559,0.1522,65.08,95.2,GPU,14,0.3169,0.0547,0.1982,0.5015,0.3607,43.36,56.8,,,,,,,,,,,,,,,,,,
L2,6,Oracle,"[""NPU"", ""NPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU""]",0.1397,0.0492,0.008419,0.1888,0.1048,46.73,454.4,0,29.6,NPU,2,0.0813,0.0083,0.0769,0.387,0.1048,42.48,79.8,NPU,22,0.1747,0.0009,0.1698,0.5447,0.1527,43.78,79.9,NPU,13,0.1432,0.0038,0.0627,0.3198,0.1857,36.49,56.8,GPU,3,0.0692,0.0016,0.1413,0.1355,0.1653,69.95,96.9,NPU,21,0.0492,0.0007,0.0053,0.1471,0.1731,43.13,79.4,GPU,14,0.3206,0.0568,0.1993,0.5064,0.3514,44.54,61.7,,,,,,,,,,,,,,,,,,
L2,6,Oracle,"[""NPU"", ""GPU"", ""GPU"", ""NPU"", ""NPU"", ""NPU""]",0.1415,0.0492,0.009646,0.1964,0.1,46.25,451.3,0,29.4,NPU,2,0.0802,0.0086,0.0785,0.3805,0.1,44.89,82.4,GPU,22,0.179,0.0008,0.189,0.5409,0.1094,67.72,95.6,GPU,13,0.1286,0.0077,0.071,0.3063,0.1649,44.1,63.0,NPU,3,0.0722,0.0002,0.1447,0.2076,0.229,42.45,78.5,NPU,21,0.0492,0.0006,0.0055,0.1492,0.1799,41.59,76.0,NPU,14,0.3396,0.0137,0.188,0.547,0.3953,36.75,55.9,,,,,,,,,,,,,,,,,,
L2,8,Naive_allGPU+Oracle,"[""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.1193,0.0443,0.005177,0.1062,0.0454,92.24,688.7,0,29.9,GPU,2,0.0575,0.0061,0.0459,0.2757,0.0454,112.61,95.4,GPU,22,0.1539,0.0017,0.1794,0.4479,0.0651,111.58,93.7,GPU,13,0.0793,0.0079,0.0589,0.2533,0.1093,56.28,74.1,GPU,16,0.1127,0.0059,0.3145,0.1476,0.0856,112.16,87.4,GPU,3,0.0443,0.0016,0.0985,0.0703,0.0966,99.7,88.8,GPU,21,0.0497,0.0046,0.0071,0.1259,0.0905,115.34,91.6,GPU,14,0.2432,0.0543,0.1883,0.3971,0.2668,58.03,73.2,GPU,4,0.2138,0.0,0.1306,0.5338,0.0905,72.26,84.5
L2,8,SizeAware+Oracle,"[""NPU"", ""NPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.1532,0.0449,0.007919,0.1529,0.0857,66.73,681.1,0,29.8,NPU,2,0.0767,0.0089,0.0721,0.3706,0.0887,50.95,90.5,NPU,22,0.1693,0.0009,0.1688,0.5228,0.129,50.98,89.0,NPU,13,0.1277,0.0033,0.0558,0.2979,0.1763,40.62,70.3,NPU,16,0.2958,0.004,0.4675,0.4941,0.2725,49.0,85.5,GPU,3,0.0466,0.0011,0.0908,0.0629,0.1014,109.12,97.3,GPU,21,0.0449,0.0045,0.0067,0.1198,0.0857,107.86,99.1,GPU,14,0.2495,0.0523,0.194,0.4148,0.2789,54.09,62.2,GPU,4,0.2155,0.0,0.132,0.5372,0.091,71.21,87.3
L2,8,SizeBlindRev+Oracle,"[""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""NPU"", ""NPU"", ""NPU""]",0.1335,0.0466,0.007644,0.1491,0.0479,69.71,660.3,0,29.6,GPU,2,0.0633,0.0075,0.057,0.2968,0.0479,106.28,100.0,GPU,22,0.1577,0.0007,0.1799,0.4598,0.0674,107.65,97.3,GPU,13,0.0832,0.0066,0.0595,0.2647,0.1077,51.09,61.5,GPU,16,0.119,0.0059,0.3914,0.148,0.0803,115.6,99.1,NPU,3,0.0693,0.0004,0.1402,0.1569,0.1985,48.01,82.9,NPU,21,0.0466,0.0005,0.0048,0.1399,0.1624,47.95,87.2,NPU,14,0.3234,0.0135,0.1884,0.5291,0.3651,39.42,62.6,NPU,4,0.2052,0.0,0.0818,0.5472,0.1632,41.66,69.6
L2,8,Oracle,"[""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.123,0.04,0.005265,0.1104,0.0576,88.24,689.7,0,29.7,NPU,2,0.0799,0.0086,0.0791,0.3839,0.0995,45.69,83.0,GPU,22,0.1518,0.0007,0.1786,0.4526,0.0576,127.31,95.7,GPU,13,0.0817,0.0063,0.0549,0.2465,0.1042,59.38,75.0,GPU,16,0.1275,0.0054,0.3901,0.163,0.0895,112.39,94.3,GPU,3,0.0403,0.0011,0.0697,0.0551,0.0989,109.32,94.5,GPU,21,0.04,0.0053,0.0058,0.1094,0.0884,115.68,95.2,GPU,14,0.247,0.0519,0.19,0.4226,0.2647,55.08,67.6,GPU,4,0.2158,0.0,0.1321,0.5373,0.0808,81.09,84.3
L2,8,Oracle,"[""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.1215,0.0425,0.005603,0.1151,0.0461,87.73,694.4,0,29.7,GPU,2,0.0605,0.007,0.0491,0.2904,0.0461,107.31,95.5,NPU,22,0.1743,0.001,0.1697,0.5423,0.1458,46.96,84.8,GPU,13,0.084,0.0061,0.0528,0.2551,0.111,58.1,74.9,GPU,16,0.1055,0.0051,0.4086,0.1364,0.0805,122.56,97.0,GPU,3,0.0441,0.0011,0.0962,0.0532,0.1076,117.07,97.2,GPU,21,0.0425,0.0038,0.0068,0.1143,0.0828,116.87,92.0,GPU,14,0.249,0.0526,0.1904,0.4182,0.2593,58.33,70.8,GPU,4,0.2118,0.0,0.1325,0.5287,0.0874,74.61,82.1
L2,8,Oracle,"[""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.1262,0.038,0.005416,0.1156,0.0465,89.7,689.7,0,29.6,GPU,2,0.0599,0.008,0.0592,0.2756,0.0465,107.37,93.8,GPU,22,0.1579,0.0015,0.1784,0.4544,0.0685,113.2,98.2,NPU,13,0.1377,0.0033,0.0565,0.3231,0.1746,39.2,68.6,GPU,16,0.1057,0.0069,0.3686,0.1349,0.0776,109.8,93.7,GPU,3,0.046,0.0014,0.0853,0.0729,0.1066,109.49,97.4,GPU,21,0.038,0.0051,0.006,0.1015,0.076,114.89,93.2,GPU,14,0.2508,0.0567,0.1911,0.4124,0.2822,52.25,63.6,GPU,4,0.2135,0.0,0.1317,0.5359,0.0924,71.37,81.1
L2,8,Oracle,"[""GPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.1399,0.0385,0.008582,0.1296,0.0468,85.35,690.5,0,29.8,GPU,2,0.0601,0.007,0.052,0.2889,0.0468,108.35,97.4,GPU,22,0.1558,0.0009,0.1811,0.4424,0.066,112.14,96.1,GPU,13,0.0675,0.0067,0.0559,0.2326,0.1044,58.37,73.5,NPU,16,0.2917,0.0047,0.3728,0.4995,0.2874,45.74,83.4,GPU,3,0.051,0.0011,0.1018,0.064,0.1054,106.92,91.6,GPU,21,0.0385,0.0045,0.007,0.1053,0.0877,115.48,98.0,GPU,14,0.2397,0.0565,0.1849,0.4062,0.2554,58.87,69.7,GPU,4,0.2148,0.0,0.1298,0.5365,0.0836,76.9,80.7
L2,8,Oracle,"[""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU""]",0.1247,0.0433,0.005226,0.1207,0.0507,83.71,705.9,0,29.7,GPU,2,0.0616,0.0071,0.0583,0.286,0.0507,101.98,98.3,GPU,22,0.1627,0.0009,0.1792,0.4866,0.0731,102.52,96.6,GPU,13,0.0773,0.0067,0.0547,0.2268,0.1058,58.7,74.6,GPU,16,0.113,0.0061,0.3507,0.1451,0.0801,121.67,99.0,NPU,3,0.0729,0.0003,0.1469,0.1785,0.2187,43.94,83.9,GPU,21,0.0433,0.0051,0.0068,0.1198,0.078,113.58,98.1,GPU,14,0.2556,0.0536,0.1896,0.4305,0.2655,56.42,72.8,GPU,4,0.2116,0.0,0.1322,0.5303,0.0937,70.87,82.6
L2,8,Oracle,"[""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU""]",0.1198,0.0417,0.005148,0.1128,0.0509,86.94,696.7,0,29.8,GPU,2,0.063,0.006,0.0559,0.3035,0.0509,109.12,96.5,GPU,22,0.157,0.0004,0.1749,0.4654,0.0697,108.16,96.5,GPU,13,0.0744,0.0069,0.055,0.252,0.1046,58.08,75.5,GPU,16,0.1172,0.0056,0.3489,0.1506,0.0796,115.03,90.9,GPU,3,0.0417,0.0011,0.0815,0.0608,0.0951,122.89,96.0,NPU,21,0.0499,0.0004,0.0046,0.1497,0.1698,43.24,80.4,GPU,14,0.2404,0.0546,0.1887,0.4062,0.2533,60.35,75.1,GPU,4,0.2146,0.0,0.13,0.5381,0.0792,78.61,85.9
L2,8,Oracle,"[""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU""]",0.1321,0.0405,0.008652,0.1221,0.0535,86.88,701.4,0,29.7,GPU,2,0.0639,0.0078,0.0606,0.2987,0.0535,100.6,96.8,GPU,22,0.1638,0.0007,0.1772,0.4673,0.067,112.95,97.2,GPU,13,0.0852,0.0069,0.0554,0.2658,0.1144,56.22,74.4,GPU,16,0.1162,0.0068,0.4232,0.1517,0.0941,94.6,92.4,GPU,3,0.0458,0.0009,0.0864,0.0593,0.0982,111.51,96.4,GPU,21,0.0405,0.0053,0.0067,0.1086,0.0917,107.66,95.6,NPU,14,0.3292,0.0111,0.1875,0.5317,0.3722,38.17,61.2,GPU,4,0.2122,0.0,0.1321,0.5315,0.0857,73.3,87.6
L2,8,Oracle,"[""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU""]",0.1193,0.0427,0.004569,0.1155,0.0468,86.09,698.9,0,29.9,GPU,2,0.0604,0.007,0.0565,0.2835,0.0468,105.21,94.6,GPU,22,0.1615,0.0013,0.1787,0.4782,0.0686,110.44,98.3,GPU,13,0.0851,0.0062,0.0566,0.2548,0.1122,56.88,72.7,GPU,16,0.116,0.0056,0.3466,0.1616,0.0824,108.19,92.0,GPU,3,0.0531,0.0015,0.0945,0.0685,0.117,98.05,93.0,GPU,21,0.0427,0.0051,0.0057,0.1187,0.0793,109.36,96.3,GPU,14,0.2325,0.0553,0.1858,0.4042,0.2582,58.17,76.1,NPU,4,0.2033,0.0,0.0818,0.5442,0.1592,42.39,75.9
L2,8,Oracle,"[""GPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU""]",0.1499,0.0422,0.011419,0.1427,0.0398,83.87,691.1,0,29.7,GPU,2,0.0559,0.0064,0.0439,0.2713,0.0398,124.63,99.0,GPU,22,0.1595,0.0009,0.18,0.4721,0.0709,99.01,97.5,GPU,13,0.0679,0.0072,0.0554,0.2545,0.1064,53.95,63.6,NPU,16,0.2937,0.0041,0.4436,0.4925,0.2877,45.99,82.6,GPU,3,0.0422,0.0012,0.0797,0.0647,0.0977,127.53,99.0,GPU,21,0.048,0.0048,0.0067,0.1266,0.0897,106.0,96.5,NPU,14,0.3209,0.0109,0.1856,0.5117,0.3626,39.87,65.2,GPU,4,0.2115,0.0,0.1319,0.5282,0.0869,73.94,87.8
L2,8,Oracle,"[""NPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU""]",0.1203,0.0379,0.004675,0.1203,0.0639,81.8,692.6,0,29.8,NPU,2,0.0779,0.0082,0.0745,0.374,0.0911,48.87,87.5,GPU,22,0.1483,0.0008,0.176,0.4368,0.0639,119.62,96.0,GPU,13,0.0669,0.0059,0.0521,0.233,0.0986,60.96,76.2,GPU,16,0.1137,0.0057,0.4123,0.1452,0.0861,114.8,97.1,NPU,3,0.0673,0.0003,0.1306,0.1542,0.1991,47.5,84.1,GPU,21,0.0379,0.0047,0.0054,0.1037,0.0817,126.06,95.7,GPU,14,0.2364,0.0501,0.1876,0.3915,0.2601,58.28,70.2,GPU,4,0.2143,0.0,0.1288,0.5348,0.0814,78.36,85.7
L2,8,Oracle,"[""NPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.1178,0.0418,0.005271,0.116,0.0699,82.61,688.4,0,29.8,NPU,2,0.0778,0.0083,0.0703,0.3785,0.0925,48.27,84.0,NPU,22,0.1729,0.0009,0.1705,0.5334,0.1377,49.18,87.7,GPU,13,0.0746,0.0061,0.0548,0.2479,0.1118,58.41,70.1,GPU,16,0.0839,0.0049,0.2823,0.1072,0.0699,116.93,93.6,GPU,3,0.0418,0.0014,0.0867,0.0516,0.102,115.8,96.3,GPU,21,0.0422,0.0044,0.0068,0.1116,0.0809,134.02,97.8,GPU,14,0.2347,0.0518,0.1871,0.4005,0.2529,58.75,71.4,GPU,4,0.2146,0.0,0.1296,0.5367,0.0801,79.48,87.6
L2,8,Oracle,"[""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU""]",0.132,0.0438,0.00806,0.1313,0.0448,83.04,699.0,0,29.8,GPU,2,0.0614,0.0075,0.0549,0.2933,0.0448,115.29,100.0,GPU,22,0.1529,0.001,0.1808,0.4507,0.0674,117.89,97.2,GPU,13,0.0689,0.0072,0.0548,0.2381,0.1047,55.15,67.6,GPU,16,0.1282,0.0066,0.4148,0.171,0.091,106.29,98.2,NPU,3,0.0654,0.0003,0.1259,0.1553,0.2058,47.79,87.8,GPU,21,0.0438,0.0046,0.0072,0.114,0.0809,109.2,95.3,NPU,14,0.3226,0.0122,0.1859,0.5185,0.3668,39.7,65.9,GPU,4,0.2128,0.0,0.1329,0.533,0.0888,73.02,86.8
L2,8,Oracle,"[""GPU"", ""NPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.1431,0.0384,0.008394,0.1377,0.0411,81.77,692.8,0,29.9,GPU,2,0.0569,0.0062,0.0486,0.2757,0.0411,133.6,95.6,NPU,22,0.1714,0.0009,0.1698,0.5287,0.1365,48.89,85.6,GPU,13,0.0885,0.0056,0.0505,0.2622,0.114,61.93,74.8,NPU,16,0.2871,0.0035,0.4241,0.4901,0.273,47.9,88.4,GPU,3,0.0465,0.0006,0.0975,0.092,0.1132,106.19,95.0,GPU,21,0.0384,0.0058,0.0065,0.1045,0.0821,116.51,97.1,GPU,14,0.2432,0.051,0.1874,0.4238,0.2563,59.52,72.4,GPU,4,0.2129,0.0,0.1326,0.532,0.0853,79.62,84.0
L2,8,Oracle,"[""GPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.13,0.0453,0.005122,0.1246,0.0416,85.19,707.3,0,29.9,GPU,2,0.0563,0.0065,0.0466,0.2677,0.0416,130.51,98.9,NPU,22,0.1708,0.0009,0.1699,0.531,0.1385,48.6,88.3,NPU,13,0.1395,0.0037,0.0582,0.3152,0.1844,40.17,68.7,GPU,16,0.1264,0.0053,0.3889,0.1619,0.0926,108.81,97.3,GPU,3,0.0453,0.0016,0.081,0.0655,0.101,107.34,97.3,GPU,21,0.0459,0.0049,0.0064,0.119,0.0841,114.06,99.0,GPU,14,0.2408,0.0504,0.1892,0.4065,0.2697,55.46,67.6,GPU,4,0.2151,0.0,0.1328,0.5349,0.0848,76.58,90.2
L2,8,Oracle,"[""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU""]",0.122,0.0501,0.004166,0.1256,0.043,79.48,694.9,0,29.8,GPU,2,0.0597,0.0064,0.0509,0.2824,0.043,114.64,99.0,GPU,22,0.1551,0.0008,0.1799,0.4527,0.066,115.33,98.1,GPU,13,0.0909,0.0063,0.052,0.2599,0.1104,60.48,77.0,GPU,16,0.1137,0.0058,0.3695,0.1478,0.0818,111.97,95.4,NPU,3,0.0675,0.0001,0.1411,0.1378,0.207,47.53,83.2,NPU,21,0.0501,0.0012,0.0062,0.1484,0.1723,45.82,79.4,GPU,14,0.2264,0.0564,0.185,0.3937,0.2419,60.82,74.7,GPU,4,0.2129,0.0,0.1322,0.5329,0.0828,79.26,88.1
L2,8,Oracle,"[""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU""]",0.1219,0.0459,0.004997,0.118,0.0644,78.07,680.3,0,29.9,NPU,2,0.0788,0.008,0.0758,0.385,0.0969,46.42,82.4,GPU,22,0.1504,0.0017,0.182,0.4466,0.0644,108.17,92.0,GPU,13,0.0732,0.0063,0.0555,0.2463,0.1034,59.0,73.2,GPU,16,0.1205,0.0061,0.3923,0.1532,0.0831,115.05,98.2,GPU,3,0.0459,0.0018,0.0949,0.0584,0.092,115.78,99.0,NPU,21,0.0476,0.0005,0.0055,0.1433,0.1579,45.97,80.3,GPU,14,0.2445,0.0539,0.188,0.4083,0.2627,58.89,73.3,GPU,4,0.2147,0.0,0.1327,0.536,0.0839,75.28,81.9
L2,8,Oracle,"[""GPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""NPU""]",0.1165,0.0398,0.004887,0.1228,0.043,84.81,696.5,0,29.9,GPU,2,0.0569,0.0062,0.0498,0.269,0.043,123.39,98.9,GPU,22,0.1589,0.0011,0.1788,0.4632,0.0702,106.99,95.7,GPU,13,0.0819,0.0061,0.0552,0.2444,0.1119,59.75,75.4,GPU,16,0.106,0.0056,0.3834,0.1249,0.0793,118.36,96.1,GPU,3,0.0398,0.0011,0.0689,0.0656,0.0909,124.69,96.9,NPU,21,0.048,0.0004,0.0048,0.1434,0.1649,46.1,84.5,GPU,14,0.2339,0.0535,0.1849,0.3988,0.265,56.41,72.8,NPU,4,0.2064,0.0,0.0817,0.5489,0.1577,42.8,76.2
L2,8,Oracle,"[""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU"", ""NPU""]",0.125,0.0404,0.004893,0.1273,0.0465,85.37,679.6,0,29.7,GPU,2,0.0608,0.0074,0.0519,0.2897,0.0465,114.11,95.3,GPU,22,0.1559,0.0006,0.1771,0.4569,0.0666,114.91,95.3,NPU,13,0.1415,0.003,0.0579,0.3278,0.1825,39.78,66.8,GPU,16,0.1109,0.0048,0.4025,0.1447,0.0838,103.7,94.9,GPU,3,0.045,0.0011,0.0988,0.0555,0.1084,106.64,99.1,GPU,21,0.0404,0.0049,0.0073,0.111,0.0886,107.16,94.6,GPU,14,0.2441,0.0539,0.1895,0.403,0.2876,53.24,60.2,NPU,4,0.2016,0.0,0.0816,0.5397,0.1545,43.43,73.4
L2,8,Oracle,"[""NPU"", ""GPU"", ""GPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.1456,0.0429,0.007996,0.1333,0.068,78.03,700.6,0,30.0,NPU,2,0.0782,0.0082,0.0759,0.3723,0.094,48.11,86.4,GPU,22,0.1572,0.0009,0.1761,0.4689,0.068,107.08,98.1,GPU,13,0.0935,0.0064,0.0573,0.2592,0.1154,56.9,70.2,NPU,16,0.2947,0.0046,0.4361,0.4881,0.27,48.99,91.3,GPU,3,0.0429,0.0011,0.071,0.0749,0.096,117.77,96.9,GPU,21,0.0446,0.005,0.008,0.1189,0.088,108.99,95.3,GPU,14,0.2405,0.0525,0.188,0.4127,0.2483,61.7,78.3,GPU,4,0.2134,0.0,0.1285,0.5329,0.087,74.69,83.9
L2,8,Oracle,"[""GPU"", ""GPU"", ""NPU"", ""NPU"", ""GPU"", ""GPU"", ""GPU"", ""GPU""]",0.1443,0.0381,0.008012,0.1329,0.0422,92.63,701.1,0,29.8,GPU,2,0.056,0.0051,0.0484,0.2678,0.0422,130.83,100.0,GPU,22,0.1445,0.0008,0.1784,0.4145,0.0586,129.47,98.9,NPU,13,0.13,0.0037,0.0568,0.3018,0.1684,40.32,69.5,NPU,16,0.2919,0.004,0.4762,0.4835,0.2745,47.75,87.3,GPU,3,0.0381,0.0011,0.0826,0.0472,0.0871,132.31,98.9,GPU,21,0.0449,0.0044,0.0063,0.1179,0.0846,126.74,96.8,GPU,14,0.2358,0.0524,0.1922,0.3993,0.2676,53.51,61.4,GPU,4,0.2136,0.0,0.1307,0.537,0.0805,80.13,88.2
