epoch,util_gpu,util_mem,mem_used_mib,power_w,cpu_pct,cpu_nbusy,ram_used_mib
1783075516.157,13,1,2940,54.1,25.8,7,21241
1783075516.358,13,1,2940,54.1,18.9,4,21235
1783075516.558,8,3,2940,49.3,28.1,6,21232
1783075516.759,8,3,2940,49.3,45.2,9,21227
1783075516.959,8,3,2940,46.5,43.1,9,21231
1783075517.160,8,3,2940,46.5,26.4,8,21242
1783075517.361,8,3,2940,46.5,24.0,8,21234
1783075517.562,0,9,2940,33.9,33.2,8,21241
1783075517.762,0,9,2940,33.9,23.9,8,21242
1783075517.963,0,9,2940,38.4,63.9,16,21244
1783075518.164,0,9,2940,38.4,50.1,9,21233
1783075518.364,0,9,2940,38.4,28.5,8,21239
1783075518.565,6,0,2940,48.4,28.0,8,21230
1783075518.768,6,0,2940,48.4,21.7,5,21218
1783075518.969,6,0,2934,49.1,34.1,8,21221
1783075519.169,6,0,2934,49.1,47.9,11,21227
1783075519.370,6,0,2933,49.1,25.5,7,21229
1783075519.571,12,5,2933,47.3,23.8,6,21228
1783075519.771,12,5,2901,47.3,28.4,6,21228
1783075519.972,12,5,2890,46.7,20.2,3,21228
1783075520.173,12,5,2890,46.7,35.2,8,21228
1783075520.373,12,5,2890,46.7,24.8,5,21227
1783075520.574,15,3,2890,46.8,19.0,3,21213
1783075520.774,15,3,2890,46.8,12.9,3,21207
1783075520.975,15,3,2836,45.3,17.5,3,21194
1783075521.176,15,3,2836,45.3,19.3,4,21162
1783075521.376,15,3,2836,45.3,18.7,5,21168
1783075521.577,6,0,2852,53.6,18.9,6,21172
1783075521.777,6,0,2852,53.6,21.4,6,21172
1783075521.978,6,0,2853,57.6,19.7,6,21166
1783075522.179,6,0,2853,57.6,18.0,5,21166
1783075522.380,6,0,2853,57.6,17.9,4,21166
1783075522.580,5,0,2853,51.7,18.0,5,21170
1783075522.782,5,0,2855,51.7,19.9,5,21187
1783075522.982,5,0,2855,53.1,24.6,6,21191
1783075523.183,5,0,2855,53.1,22.6,7,21192
1783075523.384,5,0,2855,53.1,41.2,9,21193
1783075523.584,17,1,2855,52.7,35.8,8,21193
1783075523.785,17,1,2855,52.7,37.9,9,21197
1783075523.986,17,1,2854,52.9,22.4,7,21198
1783075524.187,17,1,2854,52.9,22.1,6,21198
1783075524.388,17,1,2855,52.9,21.8,6,21214
1783075524.588,26,7,2855,50.2,19.8,6,21239
1783075524.789,26,7,2855,50.2,37.7,8,21240
1783075524.991,26,7,2855,49.9,36.7,8,21237
1783075525.191,26,7,2904,49.9,47.1,9,21238
1783075525.392,26,7,2904,49.9,65.3,17,21239
1783075525.593,2,3,2904,50.9,38.6,8,21267
1783075525.794,2,3,2904,50.9,52.2,10,21251
1783075525.995,2,3,2904,65.9,40.2,8,21258
1783075526.195,2,3,2904,65.9,29.2,8,21253
1783075526.396,2,3,2904,65.9,32.1,8,21255
1783075526.598,95,1,2904,92.6,32.5,8,21253
1783075526.799,95,1,2904,92.6,31.0,8,21252
1783075526.999,95,1,2904,116.6,33.8,8,21255
1783075527.200,95,1,2904,116.6,32.4,8,21251
1783075527.400,95,1,2904,116.6,31.5,8,21260
1783075527.601,100,1,2904,118.9,39.3,9,21265
1783075527.802,100,1,2876,118.9,56.2,14,21266
1783075528.002,100,1,2865,117.7,30.8,8,21264
1783075528.203,100,1,2865,117.7,39.3,8,21270
1783075528.404,100,1,2870,117.7,36.3,8,21255
1783075528.604,93,1,2870,117.3,25.1,7,21260
1783075528.805,93,1,2870,117.3,35.1,8,21270
1783075529.005,93,1,2870,109.6,41.7,8,21269
1783075529.207,93,1,2877,109.6,25.7,7,21270
1783075529.407,93,1,2877,109.6,23.4,8,21273
1783075529.608,11,0,2877,100.0,25.1,8,21275
1783075529.809,11,0,2865,100.0,22.6,7,21280
1783075530.010,11,0,2865,96.4,18.8,4,21279
1783075530.210,11,0,2865,96.4,14.6,3,21281
1783075530.411,11,0,2865,96.4,13.3,3,21285
1783075530.611,7,0,2865,97.8,12.9,3,21285
1783075530.812,7,0,2865,97.8,14.0,3,21285
1783075531.012,7,0,2846,79.5,13.9,3,21284
1783075531.213,7,0,2846,79.5,14.2,3,21282
1783075531.413,7,0,2846,79.5,14.2,3,21283
1783075531.614,10,5,2846,58.3,14.1,3,21283
1783075531.814,10,5,2846,58.3,13.4,3,21260
1783075532.016,10,5,2846,51.3,17.8,4,21264
1783075532.217,10,5,2846,51.3,17.9,4,21264
1783075532.417,10,5,2846,51.3,17.9,4,21264
1783075532.618,11,5,2846,50.3,25.8,4,21259
1783075532.819,11,5,2844,50.3,37.7,10,21257
1783075533.020,11,5,2843,50.3,34.1,8,21229
1783075533.220,11,5,2824,50.3,47.9,9,21229
1783075533.421,11,5,2822,50.3,30.9,8,20371
1783075533.621,55,4,2822,98.1,30.6,8,20342
1783075533.824,55,4,2821,98.1,30.6,8,20343
1783075534.024,55,4,2821,145.8,30.6,8,20343
1783075534.225,55,4,2815,145.8,31.4,8,20347
1783075534.425,49,4,2815,164.8,30.6,8,20349
1783075534.626,49,4,2815,164.8,30.6,8,20349
1783075534.826,49,4,2815,164.8,30.5,8,20349
1783075535.027,49,4,2815,165.8,30.3,8,20350
1783075535.228,49,4,2815,165.8,31.0,8,20350
1783075535.429,45,3,2823,164.0,30.3,8,20373
1783075535.630,45,3,2824,164.0,29.5,8,20373
1783075535.830,45,3,2824,164.0,30.4,8,20377
1783075536.031,45,3,2824,160.7,32.0,8,20378
1783075536.232,45,3,2824,160.7,31.6,8,20382
1783075536.433,52,4,2824,157.0,31.2,8,20384
1783075536.636,52,4,2824,157.0,30.2,8,20388
1783075536.837,52,4,2823,157.0,31.5,8,20387
1783075537.037,52,4,2956,159.4,30.4,8,20394
1783075537.238,52,4,2967,159.4,36.5,8,20346
1783075537.438,55,4,2919,157.9,30.7,8,20340
1783075537.640,55,4,2919,157.9,30.0,8,20340
1783075537.840,55,4,2919,157.9,31.7,8,20340
1783075538.041,55,4,2919,155.6,30.3,8,20340
1783075538.241,55,4,2919,155.6,30.6,8,20345
1783075538.442,44,4,2927,156.5,31.0,8,20355
1783075538.643,44,4,2927,156.5,30.3,8,20350
1783075538.844,44,4,2927,156.5,31.4,8,20349
1783075539.045,44,4,2911,158.5,31.0,8,20355
1783075539.247,44,4,2911,158.5,33.6,8,20358
1783075539.447,61,5,2911,162.1,31.6,8,20363
1783075539.648,61,5,2911,162.1,31.2,8,20364
1783075539.848,61,5,2910,162.1,32.3,8,20362
1783075540.049,61,5,2935,166.5,32.8,8,20384
1783075540.249,61,5,2943,166.5,43.6,10,20382
1783075540.450,36,3,2943,158.5,65.6,18,20402
1783075540.650,36,3,2943,158.5,31.1,7,20407
1783075540.851,36,3,2943,158.5,26.5,6,20413
1783075541.051,36,3,2943,129.5,25.8,6,20413
1783075541.252,36,3,2943,129.5,24.5,5,20412
1783075541.453,2,0,2943,107.2,21.3,5,20412
1783075541.654,2,0,2943,107.2,36.6,8,20429
1783075541.855,2,0,2950,107.2,49.4,12,20447
1783075542.056,2,0,2946,96.9,35.9,8,20669
1783075542.256,2,0,2946,96.9,33.8,8,20736
1783075542.457,4,0,2996,87.9,35.3,8,20782
1783075542.657,4,0,3006,87.9,41.3,8,20789
1783075542.858,4,0,3098,87.9,60.4,11,20803
1783075543.059,4,0,3098,96.9,32.1,8,20852
1783075543.260,4,0,3098,96.9,34.7,8,20856
1783075543.461,35,3,3086,123.9,32.8,8,20891
1783075543.661,35,3,3086,123.9,34.2,8,20891
1783075543.862,35,3,3030,123.9,31.2,8,20891
1783075544.062,35,3,3030,148.1,31.0,8,20891
1783075544.263,35,3,3038,148.1,32.1,8,20899
1783075544.464,54,4,3046,156.1,30.9,8,20901
1783075544.664,54,4,3054,156.1,31.5,8,20901
1783075544.865,54,4,3061,156.1,32.2,8,20900
1783075545.066,54,4,3069,162.6,33.8,8,20904
1783075545.266,54,4,3029,162.6,32.0,8,20905
1783075545.467,45,4,3029,161.1,31.6,8,20905
1783075545.668,45,4,3023,161.1,32.4,8,20905
1783075545.868,45,4,3023,161.1,30.4,8,20905
1783075546.070,45,4,3023,163.5,32.0,8,20905
1783075546.271,45,4,3023,163.5,31.0,8,20906
1783075546.472,54,4,3023,163.3,31.6,8,20898
1783075546.672,54,4,3023,163.3,29.7,8,20899
1783075546.873,54,4,3023,163.3,30.6,8,20896
1783075547.073,54,4,3031,159.7,31.0,8,20896
1783075547.274,54,4,3025,159.7,31.1,8,20896
1783075547.474,52,4,3025,162.2,30.5,8,20896
1783075547.675,52,4,3025,162.2,30.3,8,20896
1783075547.876,52,4,3025,162.2,30.5,8,20897
1783075548.076,52,4,3025,162.4,30.7,8,20897
1783075548.278,52,4,3025,162.4,30.8,8,20897
1783075548.479,57,4,3025,160.8,31.5,8,20897
1783075548.681,57,4,3025,160.8,30.3,8,20890
1783075548.882,57,4,3024,160.8,31.4,8,20888
1783075549.082,57,4,3024,162.6,32.0,8,20897
1783075549.283,57,4,3024,162.6,31.2,8,20896
1783075549.483,59,4,3024,165.4,31.3,8,20889
1783075549.685,59,4,3024,165.4,32.4,8,20872
1783075549.885,59,4,3024,165.4,31.6,8,20891
1783075550.086,59,4,3041,163.4,27.8,7,20908
1783075550.286,59,4,3041,163.4,22.1,5,20908
1783075550.487,7,0,3041,145.6,21.4,5,20909
1783075550.688,7,0,3041,145.6,21.6,5,20909
1783075550.888,7,0,3041,145.6,21.5,5,20908
1783075551.089,7,0,3041,111.6,22.6,5,20906
1783075551.290,7,0,3049,111.6,22.1,5,20906
1783075551.491,8,0,3049,96.7,21.3,5,20906
1783075551.691,8,0,3049,96.7,21.5,5,20906
1783075551.892,8,0,3049,96.7,21.4,5,20905
1783075552.092,8,0,3057,95.6,23.7,5,20908
1783075552.293,8,0,3057,95.6,31.0,8,20912
1783075552.494,53,4,3057,104.7,30.4,8,20912
1783075552.695,53,4,3057,104.7,30.6,8,20911
1783075552.896,53,4,3065,104.7,31.0,8,20910
1783075553.097,53,4,3073,138.2,31.8,8,20911
1783075553.297,53,4,3073,138.2,33.2,8,20911
1783075553.498,49,4,3073,160.6,32.2,8,20911
1783075553.698,49,4,3073,160.6,32.1,8,20909
1783075553.899,49,4,3073,160.6,29.9,8,20907
1783075554.101,49,4,3081,164.9,32.0,8,20907
1783075554.302,49,4,3033,164.9,31.3,8,20905
1783075554.503,50,4,3033,163.2,30.5,8,20905
1783075554.704,50,4,3041,163.2,30.9,8,20904
1783075554.905,50,4,3049,163.2,31.4,8,20900
1783075555.105,50,4,3049,159.2,30.4,8,20900
1783075555.306,50,4,3045,159.2,31.7,8,20894
1783075555.507,55,4,3045,161.7,31.9,8,20894
1783075555.707,55,4,3057,161.7,30.5,8,20894
1783075555.908,55,4,3057,161.7,31.0,8,20890
1783075556.112,55,4,3057,164.6,30.6,8,20890
1783075556.313,55,4,3057,164.6,34.5,8,20891
1783075556.513,36,3,3057,164.8,71.7,18,20971
1783075556.714,36,3,3057,164.8,41.5,8,20994
1783075556.914,36,3,3056,164.8,36.7,8,20996
1783075557.115,36,3,3056,157.9,34.9,8,20996
1783075557.315,36,3,3056,157.9,36.8,8,20996
1783075557.516,43,4,3056,156.7,31.6,8,20996
1783075557.716,43,4,3056,156.7,32.2,8,20996
1783075557.917,43,4,3056,156.7,42.3,8,20996
1783075558.118,43,4,3056,158.2,63.1,15,21008
1783075558.318,43,4,3056,158.2,33.8,8,21008
1783075558.519,40,3,3056,149.0,34.2,8,21008
1783075558.721,40,3,3056,149.0,31.9,8,21006
1783075558.922,40,3,3048,149.0,32.9,8,21006
1783075559.122,40,3,3048,142.6,31.5,8,21007
1783075559.323,40,3,3048,142.6,41.5,8,21007
1783075559.523,42,3,3048,143.6,49.5,10,21073
1783075559.724,42,3,3048,143.6,32.2,8,21073
1783075559.925,42,3,3087,143.6,35.7,8,21076
1783075560.125,42,3,3086,145.1,26.7,6,21076
1783075560.326,42,3,3086,145.1,26.9,6,21076
1783075560.527,6,0,3086,133.0,47.5,11,21075
1783075560.727,6,0,3086,133.0,29.8,7,21073
1783075560.928,6,0,3086,111.0,25.4,6,21073
1783075561.128,6,0,3086,111.0,26.4,6,21075
1783075561.330,6,0,3086,111.0,28.2,6,21075
1783075561.531,8,0,3074,97.1,40.4,10,21071
1783075561.731,8,0,3074,97.1,30.2,8,21072
1783075561.933,8,0,3049,94.2,30.2,8,21072
1783075562.134,8,0,3049,94.2,33.9,8,21085
1783075562.334,8,0,3049,94.2,31.0,8,21085
1783075562.535,11,0,3049,82.6,33.7,8,21083
1783075562.736,11,0,3049,82.6,32.3,8,21091
1783075562.936,11,0,3049,75.3,42.5,8,21106
1783075563.137,11,0,3049,75.3,45.1,11,21110
1783075563.340,11,0,3049,75.3,31.4,8,21106
1783075563.541,7,0,3049,76.8,33.7,8,21113
1783075563.742,7,0,3049,76.8,27.7,8,21112
1783075563.943,7,0,3049,75.5,26.3,8,21113
1783075564.143,7,0,3049,75.5,28.8,8,21110
1783075564.344,7,0,3049,75.5,48.4,10,21057
1783075564.545,0,0,3049,72.0,44.2,8,21083
1783075564.746,0,0,3049,72.0,31.5,8,21083
1783075564.946,0,0,3018,68.0,32.1,8,21083
1783075565.147,0,0,3018,68.0,31.3,8,21086
1783075565.348,0,0,3018,68.0,47.2,10,21088
1783075565.549,3,0,3018,68.3,34.4,8,21009
1783075565.750,3,0,3018,68.3,35.7,8,20982
1783075565.950,3,0,3018,68.0,35.2,8,20980
1783075566.151,3,0,3018,68.0,33.3,8,20981
1783075566.351,3,0,3018,68.0,30.8,8,20973
1783075566.552,0,0,3018,66.0,33.0,8,20988
1783075566.753,0,0,3018,66.0,30.7,8,20974
1783075566.953,0,0,3018,64.9,45.8,10,20966
1783075567.154,0,0,3018,64.9,42.4,8,20967
1783075567.355,0,0,3018,64.9,33.6,8,20967
1783075567.558,3,0,3018,65.6,30.2,8,20967
1783075567.758,3,0,3018,65.6,26.3,8,20965
1783075567.959,3,0,3018,68.3,26.8,8,20965
1783075568.160,3,0,3018,68.3,26.9,8,20965
1783075568.363,3,0,3018,68.3,26.3,8,20958
1783075568.564,0,0,3018,69.4,26.2,8,20965
1783075568.764,0,0,3018,69.4,26.8,8,20965
1783075568.965,0,0,3018,67.6,26.2,8,20966
1783075569.167,0,0,3018,67.6,26.5,8,20966
1783075569.368,0,0,3018,67.6,26.4,8,20966
1783075569.568,1,0,3018,65.9,26.5,8,20966
1783075569.769,1,0,3018,65.9,25.9,8,20959
1783075569.969,1,0,3018,65.9,26.7,8,20957
1783075570.170,1,0,3018,65.9,27.5,8,20958
1783075570.371,1,0,3018,65.9,26.8,8,20958
1783075570.572,0,0,3018,69.1,38.1,8,20947
1783075570.772,0,0,3018,69.1,42.1,10,20936
1783075570.973,0,0,3018,72.0,28.7,7,20923
1783075571.173,0,0,3018,72.0,24.6,5,20914
1783075571.374,0,0,3018,72.0,24.0,6,20914
1783075571.575,1,0,3018,69.9,41.2,10,20900
1783075571.776,1,0,3018,69.9,22.8,5,20898
1783075571.977,1,0,3018,68.7,28.8,8,20899
1783075572.177,1,0,3018,68.7,31.8,8,20913
1783075572.378,1,0,3018,68.7,26.2,8,20913
1783075572.580,6,0,3076,69.9,31.7,8,20913
1783075572.780,6,0,3075,69.9,27.3,6,20913
1783075572.982,6,0,3075,71.9,46.9,11,20912
1783075573.183,6,0,3085,71.9,54.0,12,20917
1783075573.384,6,0,3085,71.9,42.3,8,20916
1783075573.584,8,0,3085,72.4,32.8,8,20916
1783075573.785,8,0,3085,72.4,25.6,6,20916
1783075573.985,8,0,3067,69.3,26.9,6,20898
1783075574.186,8,0,3067,69.3,28.7,8,20919
1783075574.387,8,0,3067,69.3,31.0,8,20914
1783075574.587,6,0,3065,66.8,57.7,13,20897
1783075574.788,6,0,3065,66.8,35.8,8,20932
1783075574.989,6,0,3065,66.0,34.6,8,20947
1783075575.191,6,0,3065,66.0,33.2,8,20970
1783075575.392,6,0,3065,66.0,34.9,8,20964
1783075575.594,6,0,3064,66.1,31.5,8,20964
1783075575.794,6,0,3064,66.1,32.7,8,20956
1783075575.995,6,0,3064,66.2,51.8,13,20959
1783075576.196,6,0,3064,66.2,31.5,8,20954
1783075576.396,6,0,3064,66.2,34.1,8,20954
1783075576.597,9,0,3064,67.4,26.7,7,20955
1783075576.799,9,0,2985,67.4,27.8,8,20833
1783075576.999,9,0,2827,68.3,28.5,8,20548
1783075577.200,9,0,2827,68.3,27.7,8,20548
1783075577.402,9,0,2840,68.3,47.5,10,20553
1783075577.603,22,1,2846,65.5,49.3,11,20552
1783075577.803,22,1,2821,65.5,33.3,8,20551
1783075578.004,22,1,2799,56.5,33.3,8,20542
1783075578.205,22,1,2799,56.5,35.6,8,20518
1783075578.406,22,1,2790,56.5,47.4,11,20508
1783075578.606,13,5,2790,52.5,37.8,8,20509
1783075578.807,13,5,2790,52.5,32.3,8,20502
1783075579.009,13,5,2790,46.8,33.8,8,20502
1783075579.209,13,5,2827,46.8,39.2,8,20499
1783075579.410,13,5,2827,46.8,33.5,8,20515
1783075579.611,17,4,2827,48.8,49.6,11,20515
1783075579.811,17,4,2827,48.8,65.2,17,20500
1783075580.012,17,4,2827,42.2,48.3,8,20496
1783075580.213,17,4,2827,42.2,38.1,8,20498
1783075580.414,17,4,2827,42.2,35.5,8,20502
1783075580.617,6,13,2822,35.7,37.7,8,20510
1783075580.817,6,13,2822,35.7,31.3,8,20501
1783075581.018,6,13,2822,40.5,31.6,8,20501
1783075581.218,6,13,2822,40.5,57.5,12,20502
1783075581.419,6,13,2822,40.5,32.6,8,20498
1783075581.619,13,7,2472,38.8,42.6,9,19986
1783075581.820,13,7,2402,38.8,36.9,8,19203
1783075582.022,13,7,2402,48.1,41.3,9,19184
1783075582.222,13,7,2402,48.1,66.2,15,19187
1783075582.423,13,7,2402,48.1,52.1,9,19195
1783075582.623,5,0,2402,70.5,38.5,8,19195
1783075582.824,5,0,2402,70.5,35.6,8,19187
1783075583.026,5,0,2402,78.6,34.7,8,19190
1783075583.227,5,0,2402,78.6,28.2,8,19186
1783075583.430,2,0,2402,77.8,23.2,6,19171
1783075583.630,2,0,2402,77.8,42.8,10,19174
1783075583.831,2,0,2402,77.8,37.9,8,19152
1783075584.032,2,0,2402,70.5,29.1,8,19153
1783075584.232,2,0,2407,70.5,28.3,8,19142
1783075584.433,3,0,2405,53.7,30.6,7,19145
1783075584.635,3,0,2406,53.7,37.8,8,19146
1783075584.836,3,0,2406,53.7,69.1,18,19147
1783075585.036,3,0,2406,44.7,38.8,8,19147
1783075585.237,3,0,2406,44.7,34.5,8,19147
1783075585.438,37,4,2410,41.1,31.0,8,19132
1783075585.638,37,4,2342,41.1,25.6,6,19132
1783075585.840,37,4,2341,41.1,33.0,7,19146
1783075586.041,37,4,2341,39.8,50.0,10,19172
1783075586.242,37,4,2341,39.8,58.9,14,19175
1783075586.442,0,1,2354,42.1,50.8,11,19175
1783075586.643,0,1,2354,42.1,56.8,12,19175
1783075586.844,0,1,2354,42.1,62.8,17,19182
1783075587.045,0,1,2354,48.2,45.8,8,19201
1783075587.246,0,1,2354,48.2,36.3,8,19196
1783075587.447,5,0,2354,54.9,37.9,8,19209
1783075587.647,5,0,2354,54.9,34.0,8,19222
1783075587.848,5,0,2354,54.9,46.6,9,19231
1783075588.049,5,0,2354,53.5,47.5,8,19271
1783075588.249,5,0,2354,53.5,43.0,8,19290
1783075588.450,8,0,2354,51.0,35.0,8,19286
1783075588.651,8,0,2354,51.0,30.6,8,19295
1783075588.852,8,0,2354,51.0,37.5,8,19291
1783075589.052,8,0,2354,39.8,51.8,11,19304
1783075589.253,8,0,2354,39.8,32.3,8,19303
1783075589.454,6,0,2354,28.8,32.2,8,19296
1783075589.654,6,0,2354,28.8,30.6,8,19303
1783075589.855,6,0,2354,28.8,33.6,8,19305
1783075590.056,6,0,2354,25.4,30.9,8,19299
1783075590.260,6,0,2354,25.4,50.0,11,19319
1783075590.461,7,0,2354,26.4,41.5,8,19322
1783075590.661,7,0,2354,26.4,32.9,8,19330
1783075590.862,7,0,2354,26.4,33.8,8,19314
1783075591.063,7,0,2354,27.7,34.6,8,19322
1783075591.263,7,0,2354,27.7,49.3,10,19316
1783075591.464,7,1,2354,26.3,38.7,8,19327
1783075591.664,7,1,2354,26.3,32.9,8,19336
1783075591.865,7,1,2354,26.3,30.0,8,19353
1783075592.066,7,1,2354,20.9,33.0,8,19360
1783075592.266,7,1,2354,20.9,26.0,6,19360
1783075592.467,5,1,2354,22.7,26.1,6,19360
1783075592.668,5,1,2354,22.7,26.6,8,19360
1783075592.871,5,1,2354,22.7,26.8,8,19361
1783075593.072,5,1,2354,23.3,26.2,8,19359
1783075593.272,5,1,2354,23.3,26.1,8,19359
1783075593.473,13,1,2354,21.0,25.6,7,19358
1783075593.676,13,1,2354,21.0,26.3,7,19358
1783075593.876,13,1,2354,21.0,25.6,6,19358
1783075594.077,13,1,2354,18.6,26.1,7,19358
1783075594.277,13,1,2354,18.6,25.6,6,19358
1783075594.478,8,1,2354,21.1,26.0,8,19358
1783075594.679,8,1,2354,21.1,25.9,7,19359
1783075594.879,8,1,2354,21.1,24.5,6,19353
1783075595.080,8,1,2354,23.4,24.2,7,19350
1783075595.280,8,1,2354,23.4,24.3,6,19350
1783075595.481,5,1,2354,23.3,22.4,5,19351
1783075595.681,5,1,2354,23.3,19.9,5,19351
1783075595.882,5,1,2354,23.3,19.8,5,19347
1783075596.082,5,1,2354,22.4,19.7,5,19347
1783075596.283,5,1,2354,22.4,21.4,5,19347
1783075596.485,5,4,2354,21.5,21.6,5,19347
1783075596.685,5,4,2354,21.5,21.3,5,19348
1783075596.886,5,4,2354,21.5,21.5,5,19345
1783075597.086,5,4,2354,21.1,21.5,5,19344
1783075597.287,5,4,2354,21.1,21.5,5,19344
1783075597.487,6,1,2353,19.1,22.0,5,19344
1783075597.688,6,1,2353,19.1,21.5,5,19337
1783075597.888,6,1,2353,19.1,33.3,8,19336
1783075598.089,6,1,2353,15.3,34.0,8,19337
1783075598.289,6,1,2353,15.3,34.2,8,19337
1783075598.489,0,0,2353,16.1,33.7,8,19338
1783075598.690,0,0,2353,16.1,34.8,8,19256
1783075598.891,0,0,2353,16.1,47.7,12,19259
1783075599.093,0,0,2353,35.3,50.2,12,19258
1783075599.293,0,0,2353,35.3,48.9,12,19258
1783075599.494,44,3,2353,77.2,48.4,12,19257
1783075599.697,44,3,2353,77.2,48.5,12,19257
1783075599.897,44,3,2353,77.2,47.9,12,19253
1783075600.098,44,3,2353,109.4,49.8,12,19254
1783075600.299,44,3,2353,109.4,48.8,12,19251
1783075600.500,44,3,2365,110.4,48.6,12,19252
1783075600.700,44,3,2365,110.4,53.3,13,19244
1783075600.902,44,3,2365,110.4,56.1,14,19243
1783075601.103,44,3,2365,108.6,87.1,23,19243
1783075601.304,44,3,2365,108.6,62.0,14,19244
1783075601.505,46,3,2365,107.1,55.5,14,19244
1783075601.707,46,3,2365,107.1,53.3,13,19251
1783075601.908,46,3,2365,107.1,54.1,13,19244
1783075602.108,46,3,2365,109.3,52.1,13,19238
1783075602.310,46,3,2365,109.3,51.5,13,19238
1783075602.511,45,3,2365,110.7,48.5,12,19238
1783075602.712,45,3,2365,110.7,56.1,13,19238
1783075602.913,45,3,2365,110.7,63.7,14,19230
1783075603.117,45,3,2365,109.0,55.8,12,19230
1783075603.318,45,3,2365,109.0,57.8,12,19230
1783075603.519,41,2,2365,106.9,71.1,17,19230
1783075603.719,41,2,2365,106.9,59.2,12,19226
1783075603.920,41,2,2365,106.9,52.5,12,19224
1783075604.124,41,2,2365,105.8,55.0,12,19224
1783075604.325,41,2,2365,105.8,55.5,12,19225
1783075604.525,45,3,2365,107.4,53.8,12,19225
1783075604.726,45,3,2365,107.4,51.7,12,19225
1783075604.927,45,3,2365,107.4,48.7,12,19220
1783075605.127,45,3,2365,109.0,48.5,12,19221
1783075605.328,45,3,2365,109.0,48.8,12,19221
1783075605.528,43,3,2365,108.0,48.3,12,19221
1783075605.732,43,3,2365,108.0,49.5,12,19218
1783075605.933,43,3,2365,108.6,50.8,12,19218
1783075606.133,43,3,2365,108.6,50.0,12,19218
1783075606.334,43,3,2365,108.6,49.3,12,19218
1783075606.535,46,3,2365,109.8,49.3,12,19218
1783075606.738,46,3,2365,109.8,48.3,12,19214
1783075606.938,46,3,2365,110.8,49.6,12,19214
1783075607.139,46,3,2365,110.8,48.9,12,19215
1783075607.343,46,3,2365,110.8,49.3,12,19215
1783075607.543,47,3,2365,110.5,45.8,11,19215
1783075607.744,47,3,2365,110.5,45.4,11,19213
1783075607.945,47,3,2365,103.8,41.1,10,19213
1783075608.145,47,3,2365,103.8,38.7,9,19212
1783075608.346,47,3,2365,103.8,38.1,9,19212
1783075608.547,5,0,2365,83.1,38.1,9,19212
1783075608.747,5,0,2365,83.1,37.9,9,19210
1783075608.948,5,0,2365,68.2,38.1,9,19210
1783075609.149,5,0,2365,68.2,38.3,9,19212
1783075609.349,5,0,2365,68.2,37.9,9,19212
1783075609.550,5,0,2365,66.5,37.7,9,19212
1783075609.751,5,0,2365,66.5,38.5,9,19211
1783075609.952,5,0,2365,63.7,37.7,9,19210
1783075610.152,5,0,2365,63.7,38.9,9,19210
1783075610.353,5,0,2365,63.7,38.3,9,19211
1783075610.554,13,0,2365,62.4,38.1,9,19212
1783075610.754,13,0,2365,62.4,46.1,12,19220
1783075610.955,13,0,2365,76.1,49.1,12,19220
1783075611.156,13,0,2365,76.1,48.7,12,19219
1783075611.356,13,0,2365,76.1,48.7,12,19220
1783075611.557,44,3,2365,98.7,48.5,12,19219
1783075611.758,44,3,2365,98.7,49.3,12,19218
1783075611.958,44,3,2365,109.1,47.9,12,19218
1783075612.159,44,3,2365,109.1,49.8,12,19218
1783075612.360,44,3,2365,109.1,48.3,12,19219
1783075612.560,46,3,2365,110.0,48.4,12,19219
1783075612.761,46,3,2365,110.0,48.3,12,19217
1783075612.962,46,3,2365,108.2,48.2,12,19217
1783075613.163,46,3,2365,108.2,49.2,12,19217
1783075613.363,46,3,2365,108.2,49.2,12,19218
1783075613.564,53,3,2365,108.0,48.0,12,19218
1783075613.765,53,3,2365,108.0,48.7,12,19218
1783075613.966,53,3,2365,108.4,48.9,12,19218
1783075614.166,53,3,2365,108.4,49.1,12,19217
1783075614.367,53,3,2365,108.4,49.2,12,19218
1783075614.568,51,3,2365,108.4,66.8,17,19218
1783075614.769,51,3,2365,108.4,53.3,12,19218
1783075614.971,51,3,2365,107.8,48.9,12,19218
1783075615.172,51,3,2365,107.8,48.4,12,19218
1783075615.372,51,3,2365,107.8,49.5,12,19218
1783075615.573,45,3,2365,107.0,48.5,12,19218
1783075615.774,45,3,2365,107.0,48.6,12,19218
1783075615.975,45,3,2365,107.4,48.0,12,19218
1783075616.176,45,3,2365,107.4,48.7,12,19219
1783075616.376,45,3,2365,107.4,49.3,12,19219
1783075616.577,45,3,2365,107.9,48.5,12,19219
1783075616.778,45,3,2365,107.9,48.8,12,19219
1783075616.979,45,3,2365,108.8,48.5,12,19219
1783075617.182,45,3,2365,108.8,48.4,12,19219
1783075617.383,45,3,2365,108.8,51.6,13,19220
1783075617.584,44,3,2365,108.4,68.6,18,19220
1783075617.787,44,3,2365,108.4,60.5,14,19220
1783075617.988,44,3,2365,107.0,54.3,14,19220
1783075618.188,44,3,2365,107.0,52.2,12,19220
1783075618.389,44,3,2365,107.0,52.6,13,19220
1783075618.590,45,3,2365,105.4,52.7,13,19219
1783075618.790,45,3,2365,105.4,52.9,13,19222
1783075618.991,45,3,2365,104.8,47.7,12,19220
1783075619.192,45,3,2365,104.8,57.1,12,19219
1783075619.395,45,3,2365,104.8,74.0,17,19219
1783075619.596,28,2,2365,104.0,73.7,19,19219
